time,favorites,link,rts
2017-02-09 05:53:51+00:00,13,arxiv.org/abs/1702.02181,1
2017-02-09 05:53:25+00:00,6,arxiv.org/abs/1702.02462,0
2017-02-09 05:52:21+00:00,7,arxiv.org/abs/1702.02510,1
2017-02-09 05:17:51+00:00,0,arxiv.org/abs/1602.02697,33
2017-02-08 06:24:16+00:00,2,arxiv.org/abs/1702.02107,2
2017-02-08 06:24:00+00:00,7,arxiv.org/abs/1702.02098,2
2017-02-08 06:23:42+00:00,3,arxiv.org/abs/1702.02072,2
2017-02-08 06:22:20+00:00,18,arxiv.org/abs/1702.02052,9
2017-02-08 06:22:04+00:00,2,arxiv.org/abs/1702.02047,1
2017-02-08 06:21:30+00:00,4,arxiv.org/abs/1702.01991,2
2017-02-08 06:20:48+00:00,8,arxiv.org/abs/1702.01932,2
2017-02-08 06:20:24+00:00,20,arxiv.org/abs/1702.01923,4
2017-02-08 06:19:32+00:00,4,arxiv.org/abs/1702.01829,2
2017-02-08 06:19:07+00:00,0,arxiv.org/abs/1702.01815,0
2017-02-08 06:18:45+00:00,5,arxiv.org/abs/1702.01806,3
2017-02-08 06:18:23+00:00,3,arxiv.org/abs/1702.01802,2
2017-02-08 06:17:59+00:00,2,arxiv.org/abs/1702.02113,2
2017-02-08 06:17:36+00:00,2,arxiv.org/abs/1702.01997,1
2017-02-08 06:17:17+00:00,6,arxiv.org/abs/1702.01975,1
2017-02-08 06:16:22+00:00,3,arxiv.org/abs/1702.01816,0
2017-02-08 06:16:04+00:00,4,arxiv.org/abs/1702.01824,3
2017-02-07 07:10:47+00:00,4,arxiv.org/abs/1702.01147,2
2017-02-07 07:10:23+00:00,4,arxiv.org/abs/1702.01135,2
2017-02-07 07:10:06+00:00,7,arxiv.org/abs/1702.01132,8
2017-02-07 07:09:01+00:00,6,arxiv.org/abs/1702.01287,2
2017-02-07 07:07:58+00:00,5,arxiv.org/abs/1702.01691,1
2017-02-07 07:07:16+00:00,8,arxiv.org/abs/1702.01569,1
2017-02-07 07:06:47+00:00,7,arxiv.org/abs/1702.01517,2
2017-02-07 07:05:59+00:00,17,arxiv.org/abs/1702.01478,3
2017-02-07 07:04:35+00:00,18,arxiv.org/abs/1702.01182,6
2017-02-07 07:03:25+00:00,3,arxiv.org/abs/1702.01145,1
2017-02-07 07:02:58+00:00,3,arxiv.org/abs/1702.01125,1
2017-02-07 07:02:00+00:00,3,arxiv.org/abs/1702.01618,0
2017-02-07 07:00:59+00:00,9,arxiv.org/abs/1702.01417,3
2017-02-07 07:00:41+00:00,2,arxiv.org/abs/1702.01229,0
2017-02-07 07:00:10+00:00,18,arxiv.org/abs/1702.01226,5
2017-02-06 05:58:09+00:00,15,arxiv.org/abs/1702.00932,5
2017-02-06 05:57:40+00:00,8,arxiv.org/abs/1702.00926,5
2017-02-06 05:57:12+00:00,16,arxiv.org/abs/1702.00820,6
2017-02-06 05:55:10+00:00,1,arxiv.org/abs/1702.00860,0
2017-02-06 03:43:15+00:00,5,arxiv.org/abs/1702.01105,4
2017-02-06 03:36:35+00:00,8,arxiv.org/abs/1702.00953,2
2017-02-06 03:35:56+00:00,25,arxiv.org/abs/1702.00887,11
2017-02-03 02:49:36+00:00,13,arxiv.org/abs/1702.00539,9
2017-02-03 02:48:23+00:00,17,arxiv.org/abs/1702.00503,10
2017-02-03 02:47:41+00:00,6,arxiv.org/abs/1702.00458,1
2017-02-03 02:46:45+00:00,9,arxiv.org/abs/1702.00758,3
2017-02-02 01:45:03+00:00,8,arxiv.org/abs/1702.00158,1
2017-02-02 01:46:01+00:00,19,arxiv.org/abs/1702.00071,5
2017-02-02 01:44:01+00:00,15,arxiv.org/abs/1702.00317,2
2017-02-02 01:43:44+00:00,15,arxiv.org/abs/1702.00177,1
2017-02-01 01:45:53+00:00,4,arxiv.org/abs/1701.08840,0
2017-02-01 01:44:46+00:00,10,arxiv.org/abs/1701.08810,1
2017-02-01 01:44:27+00:00,5,arxiv.org/abs/1701.09000,0
2017-02-01 01:43:17+00:00,10,arxiv.org/abs/1701.09135,4
2017-02-01 01:42:43+00:00,3,arxiv.org/abs/1701.09180,1
2017-02-01 01:42:26+00:00,59,arxiv.org/abs/1701.08936,25
2017-02-01 01:40:36+00:00,5,arxiv.org/abs/1701.08939,0
2017-02-01 01:37:04+00:00,0,arxiv.org/abs/1701.08985,0
2017-02-01 01:36:44+00:00,11,arxiv.org/abs/1701.08837,3
2017-02-01 01:34:57+00:00,13,arxiv.org/abs/1701.08886,2
2017-02-01 01:34:23+00:00,4,arxiv.org/abs/1701.08816,0
2017-02-01 01:32:40+00:00,7,arxiv.org/abs/1701.08832,2
2017-01-31 14:31:45+00:00,0,arxiv.org/abs/1701.08734,102
2017-01-31 02:14:31+00:00,10,arxiv.org/abs/1701.08306,6
2017-01-31 02:14:09+00:00,2,arxiv.org/abs/1701.08288,0
2017-01-31 02:13:43+00:00,3,arxiv.org/abs/1701.08261,3
2017-01-31 02:13:06+00:00,14,arxiv.org/abs/1701.08349,4
2017-01-31 02:12:33+00:00,1,arxiv.org/abs/1701.08661,0
2017-01-31 02:12:00+00:00,3,arxiv.org/abs/1701.08341,0
2017-01-31 02:08:36+00:00,22,arxiv.org/abs/1701.08289,7
2017-01-31 02:07:40+00:00,8,arxiv.org/abs/1701.08376,1
2017-01-31 02:05:23+00:00,3,arxiv.org/abs/1701.08291,0
2017-01-31 02:01:07+00:00,1,arxiv.org/abs/1701.08687,0
2017-01-31 01:55:14+00:00,18,arxiv.org/abs/1701.08198,5
2017-01-31 01:49:45+00:00,3,arxiv.org/abs/1701.08317,2
2017-01-31 01:46:00+00:00,5,arxiv.org/abs/1701.08435,2
2017-01-31 01:35:09+00:00,33,arxiv.org/abs/1701.08718,10
2017-01-30 02:22:27+00:00,36,arxiv.org/abs/1701.08071,17
2017-01-30 02:20:19+00:00,8,arxiv.org/abs/1701.07852,1
2017-01-30 02:19:02+00:00,6,arxiv.org/abs/1701.07875,3
2017-01-30 02:18:36+00:00,1,arxiv.org/abs/1701.08100,0
2017-01-30 02:17:15+00:00,8,arxiv.org/abs/1701.07953,3
2017-01-27 02:02:30+00:00,1,arxiv.org/abs/1701.07646,1
2017-01-27 01:59:15+00:00,7,arxiv.org/abs/1701.07604,1
2017-01-27 01:58:50+00:00,17,arxiv.org/abs/1701.07715,6
2017-01-27 01:57:45+00:00,2,arxiv.org/abs/1701.07717,1
2017-01-27 01:56:58+00:00,1,arxiv.org/abs/1701.07732,2
2017-01-27 01:56:35+00:00,3,arxiv.org/abs/1701.07738,1
2017-01-27 01:55:20+00:00,2,arxiv.org/abs/1701.07790,1
2017-01-27 01:54:43+00:00,8,arxiv.org/abs/1701.07795,5
2017-01-26 01:56:17+00:00,3,arxiv.org/abs/1701.07046,1
2017-01-26 01:56:01+00:00,5,arxiv.org/abs/1701.07149,4
2017-01-26 01:53:13+00:00,1,arxiv.org/abs/1701.07194,0
2017-01-26 01:52:36+00:00,6,arxiv.org/abs/1701.07174,1
2017-01-26 01:52:13+00:00,4,arxiv.org/abs/1701.07368,2
2017-01-26 01:51:51+00:00,7,arxiv.org/abs/1701.07381,2
2017-01-26 01:51:02+00:00,1,arxiv.org/abs/1701.07122,1
2017-01-25 18:49:53+00:00,0,arxiv.org/abs/1701.05927,56
2017-01-25 02:19:39+00:00,3,arxiv.org/abs/1701.06675,0
2017-01-25 02:19:06+00:00,12,arxiv.org/abs/1701.06806,1
2017-01-25 02:18:03+00:00,8,arxiv.org/abs/1701.06796,0
2017-01-25 02:17:45+00:00,2,arxiv.org/abs/1701.06805,0
2017-01-25 02:17:32+00:00,2,arxiv.org/abs/1701.06743,0
2017-01-25 02:17:14+00:00,2,arxiv.org/abs/1701.06751,1
2017-01-25 02:16:38+00:00,5,arxiv.org/abs/1701.06641,1
2017-01-25 02:16:25+00:00,5,arxiv.org/abs/1701.06643,1
2017-01-25 01:43:48+00:00,5,arxiv.org/abs/1701.06699,3
2017-01-25 01:40:10+00:00,3,arxiv.org/abs/1701.06817,0
2017-01-25 01:37:14+00:00,17,arxiv.org/abs/1701.06972,4
2017-01-24 02:01:48+00:00,3,arxiv.org/abs/1701.06250,1
2017-01-24 02:01:34+00:00,4,arxiv.org/abs/1701.06247,2
2017-01-24 02:01:16+00:00,1,arxiv.org/abs/1701.06209,1
2017-01-24 02:00:11+00:00,1,arxiv.org/abs/1701.06171,1
2017-01-24 01:59:47+00:00,1,arxiv.org/abs/1701.06109,1
2017-01-24 01:58:56+00:00,9,arxiv.org/abs/1701.06049,5
2017-01-24 01:58:33+00:00,11,arxiv.org/abs/1701.06548,5
2017-01-24 01:57:37+00:00,20,arxiv.org/abs/1701.06547,4
2017-01-24 01:56:38+00:00,3,arxiv.org/abs/1701.06521,1
2017-01-24 01:56:19+00:00,0,arxiv.org/abs/1701.06507,1
2017-01-24 01:55:55+00:00,0,arxiv.org/abs/1701.06450,1
2017-01-24 01:55:04+00:00,15,arxiv.org/abs/1701.06549,6
2017-01-24 01:54:50+00:00,11,arxiv.org/abs/1701.05927,3
2017-01-24 01:54:10+00:00,29,arxiv.org/abs/1701.06279,9
2017-01-24 01:53:56+00:00,5,arxiv.org/abs/1701.06246,5
2017-01-23 01:48:57+00:00,13,arxiv.org/abs/1701.05616,2
2017-01-23 01:47:47+00:00,26,arxiv.org/abs/1701.05648,11
2017-01-23 01:47:16+00:00,5,arxiv.org/abs/1701.05573,3
2017-01-21 14:14:06+00:00,0,arxiv.org/abs/1701.04928,24
2017-01-20 01:35:50+00:00,6,arxiv.org/abs/1701.05305,1
2017-01-20 01:35:08+00:00,7,arxiv.org/abs/1701.05363,1
2017-01-20 01:34:37+00:00,3,arxiv.org/abs/1701.05512,0
2017-01-20 01:34:06+00:00,3,arxiv.org/abs/1701.05221,1
2017-01-20 01:32:55+00:00,2,arxiv.org/abs/1701.05343,0
2017-01-20 01:32:30+00:00,2,arxiv.org/abs/1701.05217,0
2017-01-20 01:31:31+00:00,2,arxiv.org/abs/1701.05349,2
2017-01-20 01:31:13+00:00,1,arxiv.org/abs/1701.05384,3
2017-01-20 01:30:41+00:00,10,arxiv.org/abs/1701.05360,0
2017-01-20 01:28:24+00:00,3,arxiv.org/abs/1701.05432,0
2017-01-20 01:28:05+00:00,2,arxiv.org/abs/1701.05498,0
2017-01-20 01:27:45+00:00,10,arxiv.org/abs/1701.05517,3
2017-01-20 01:25:31+00:00,5,arxiv.org/abs/1701.05369,0
2017-01-19 20:54:12+00:00,0,arxiv.org/abs/1701.04928,11
2017-01-19 01:52:46+00:00,12,arxiv.org/abs/1701.04923,2
2017-01-19 01:52:17+00:00,5,arxiv.org/abs/1701.04925,4
2017-01-19 01:51:32+00:00,13,arxiv.org/abs/1701.04949,4
2017-01-19 01:50:59+00:00,8,arxiv.org/abs/1701.04928,3
2017-01-19 01:48:56+00:00,7,arxiv.org/abs/1701.05105,2
2017-01-19 01:48:41+00:00,6,arxiv.org/abs/1701.05013,1
2017-01-19 01:46:52+00:00,4,arxiv.org/abs/1701.05121,1
2017-01-19 01:46:27+00:00,7,arxiv.org/abs/1701.05130,1
2017-01-19 01:45:58+00:00,7,arxiv.org/abs/1701.05159,2
2017-01-19 01:43:47+00:00,7,arxiv.org/abs/1701.04968,2
2017-01-19 01:42:58+00:00,3,arxiv.org/abs/1701.04905,1
2017-01-19 01:38:36+00:00,10,arxiv.org/abs/1701.04944,1
2017-01-19 01:35:57+00:00,7,arxiv.org/abs/1701.04851,1
2017-01-18 01:49:33+00:00,9,arxiv.org/abs/1701.04783,2
2017-01-18 01:49:09+00:00,9,arxiv.org/abs/1701.04769,0
2017-01-18 01:48:45+00:00,8,arxiv.org/abs/1701.04752,0
2017-01-18 01:45:59+00:00,6,arxiv.org/abs/1701.04674,4
2017-01-18 01:45:04+00:00,0,arxiv.org/abs/1701.04507,0
2017-01-18 01:41:29+00:00,2,arxiv.org/abs/1701.04540,0
2017-01-18 01:39:57+00:00,1,arxiv.org/abs/1701.04518,0
2017-01-18 01:38:11+00:00,5,arxiv.org/abs/1701.04489,0
2017-01-18 01:36:51+00:00,10,arxiv.org/abs/1701.04503,3
2017-01-18 01:34:30+00:00,11,arxiv.org/abs/1701.04465,1
2017-01-18 01:26:30+00:00,9,arxiv.org/abs/1701.04722,2
2017-01-18 01:23:44+00:00,10,arxiv.org/abs/1701.04739,4
2017-01-17 06:20:24+00:00,0,arxiv.org/abs/1701.04128,49
2017-01-17 02:24:54+00:00,4,arxiv.org/abs/1701.03942,0
2017-01-17 02:21:36+00:00,6,arxiv.org/abs/1701.03866,1
2017-01-17 02:21:16+00:00,3,arxiv.org/abs/1701.03839,0
2017-01-17 02:20:34+00:00,4,arxiv.org/abs/1701.04279,0
2017-01-17 02:17:35+00:00,2,arxiv.org/abs/1701.04224,0
2017-01-17 02:14:51+00:00,5,arxiv.org/abs/1701.04221,0
2017-01-17 02:14:03+00:00,12,arxiv.org/abs/1701.04189,3
2017-01-17 02:13:34+00:00,10,arxiv.org/abs/1701.04082,2
2017-01-17 02:12:48+00:00,7,arxiv.org/abs/1701.04056,1
2017-01-17 02:12:25+00:00,4,arxiv.org/abs/1701.04027,0
2017-01-17 02:11:07+00:00,2,arxiv.org/abs/1701.03162,0
2017-01-17 02:10:06+00:00,1,arxiv.org/abs/1701.04284,0
2017-01-17 02:05:20+00:00,19,arxiv.org/abs/1701.03891,3
2017-01-17 02:04:53+00:00,3,arxiv.org/abs/1701.04398,2
2017-01-17 01:55:04+00:00,9,arxiv.org/abs/1701.04024,0
2017-01-17 01:32:33+00:00,17,arxiv.org/abs/1701.04143,3
2017-01-17 01:30:21+00:00,3,arxiv.org/abs/1701.04113,1
2017-01-16 01:37:33+00:00,2,arxiv.org/abs/1701.03647,0
2017-01-16 01:37:15+00:00,15,arxiv.org/abs/1701.03578,3
2017-01-16 01:36:40+00:00,5,arxiv.org/abs/1701.03534,1
2017-01-16 01:36:03+00:00,8,arxiv.org/abs/1701.03577,1
2017-01-16 01:22:59+00:00,16,arxiv.org/abs/1701.03757,8
2017-01-13 01:52:36+00:00,5,arxiv.org/abs/1701.03452,2
2017-01-13 01:52:20+00:00,3,arxiv.org/abs/1701.03281,2
2017-01-13 01:51:34+00:00,13,arxiv.org/abs/1701.03400,6
2017-01-13 01:49:49+00:00,2,arxiv.org/abs/1701.03126,3
2017-01-13 01:49:34+00:00,1,arxiv.org/abs/1701.03153,1
2017-01-13 01:49:12+00:00,3,arxiv.org/abs/1701.03163,1
2017-01-13 01:46:28+00:00,12,arxiv.org/abs/1701.03185,1
2017-01-12 01:49:58+00:00,7,arxiv.org/abs/1701.02810,3
2017-01-12 01:49:43+00:00,3,arxiv.org/abs/1701.02795,0
2017-01-12 01:48:55+00:00,6,arxiv.org/abs/1701.03077,1
2017-01-12 01:48:07+00:00,3,arxiv.org/abs/1701.02815,0
2017-01-12 01:47:48+00:00,1,arxiv.org/abs/1701.02898,1
2017-01-12 01:38:00+00:00,3,arxiv.org/abs/1701.02870,0
2017-01-12 01:37:13+00:00,5,arxiv.org/abs/1701.02877,1
2017-01-12 01:36:56+00:00,6,arxiv.org/abs/1701.02901,2
2017-01-12 01:33:58+00:00,3,arxiv.org/abs/1701.02944,0
2017-01-12 01:33:33+00:00,2,arxiv.org/abs/1701.02946,0
2017-01-12 01:32:23+00:00,2,arxiv.org/abs/1701.02965,0
2017-01-12 01:31:20+00:00,5,arxiv.org/abs/1701.03079,0
2017-01-12 01:31:02+00:00,2,arxiv.org/abs/1701.03017,3
2017-01-11 01:54:59+00:00,10,arxiv.org/abs/1701.02386,1
2017-01-11 01:54:20+00:00,13,arxiv.org/abs/1701.02720,6
2017-01-11 01:54:01+00:00,13,arxiv.org/abs/1701.02490,1
2017-01-11 01:52:56+00:00,17,arxiv.org/abs/1701.02676,5
2017-01-11 01:52:25+00:00,4,arxiv.org/abs/1701.02718,0
2017-01-11 01:51:58+00:00,2,arxiv.org/abs/1701.02586,0
2017-01-11 01:51:22+00:00,4,arxiv.org/abs/1701.02617,0
2017-01-11 01:51:07+00:00,8,arxiv.org/abs/1701.02405,1
2017-01-11 01:50:52+00:00,5,arxiv.org/abs/1701.02426,2
2017-01-11 01:50:21+00:00,22,arxiv.org/abs/1701.02477,9
2017-01-11 01:49:54+00:00,3,arxiv.org/abs/1701.02481,0
2017-01-10 02:04:22+00:00,3,arxiv.org/abs/1701.02185,0
2017-01-10 02:03:59+00:00,10,arxiv.org/abs/1701.02284,1
2017-01-10 02:03:26+00:00,5,arxiv.org/abs/1701.02096,0
2017-01-10 02:02:47+00:00,2,arxiv.org/abs/1701.01779,2
2017-01-10 02:02:14+00:00,8,arxiv.org/abs/1701.01821,4
2017-01-10 02:01:23+00:00,2,arxiv.org/abs/1701.01833,0
2017-01-10 02:00:52+00:00,2,arxiv.org/abs/1701.01909,4
2017-01-10 02:00:29+00:00,4,arxiv.org/abs/1701.01911,0
2017-01-10 02:00:14+00:00,4,arxiv.org/abs/1701.01924,2
2017-01-09 22:38:17+00:00,10,arxiv.org/abs/1701.01546,3
2017-01-07 02:14:34+00:00,0,arxiv.org/abs/1701.01329,43
2017-01-06 19:07:57+00:00,2,arxiv.org/abs/1701.00145,0
2017-01-06 19:07:25+00:00,4,arxiv.org/abs/1701.00193,2
2017-01-06 19:07:13+00:00,5,arxiv.org/abs/1701.00188,1
2017-01-06 19:07:01+00:00,7,arxiv.org/abs/1701.00185,3
2017-01-06 19:06:19+00:00,7,arxiv.org/abs/1701.00295,1
2017-01-06 19:06:03+00:00,1,arxiv.org/abs/1701.00287,0
2017-01-06 19:05:35+00:00,6,arxiv.org/abs/1701.00405,3
2017-01-06 19:04:37+00:00,2,arxiv.org/abs/1701.00008,0
2017-01-06 19:04:21+00:00,2,arxiv.org/abs/1701.00464,0
2017-01-06 19:02:46+00:00,11,arxiv.org/abs/1701.00299,3
2017-01-06 19:02:21+00:00,1,arxiv.org/abs/1701.00251,0
2017-01-06 19:02:02+00:00,5,arxiv.org/abs/1701.00138,0
2017-01-06 19:01:48+00:00,3,arxiv.org/abs/1701.00728,0
2017-01-06 19:01:19+00:00,2,arxiv.org/abs/1701.00646,0
2017-01-06 19:00:52+00:00,1,arxiv.org/abs/1701.01126,0
2017-01-06 19:00:36+00:00,8,arxiv.org/abs/1701.01290,1
2017-01-06 19:00:23+00:00,3,arxiv.org/abs/1701.01272,1
2017-01-06 19:00:09+00:00,3,arxiv.org/abs/1701.01370,0
2017-01-06 01:53:14+00:00,20,arxiv.org/abs/1701.01302,8
2017-01-05 01:42:40+00:00,6,arxiv.org/abs/1701.01048,3
2017-01-05 01:42:24+00:00,17,arxiv.org/abs/1701.01036,4
2017-01-05 01:41:25+00:00,10,arxiv.org/abs/1701.00823,6
2017-01-05 01:41:11+00:00,8,arxiv.org/abs/1701.00794,4
2017-01-05 01:35:23+00:00,2,arxiv.org/abs/1701.00867,0
2017-01-05 01:34:59+00:00,3,arxiv.org/abs/1701.00903,3
2017-01-05 01:34:21+00:00,14,arxiv.org/abs/1701.00939,15
2017-01-03 21:00:27+00:00,0,arxiv.org/abs/1701.00160,345
2017-01-02 05:05:57+00:00,24,arxiv.org/abs/1612.09508,5
2017-01-02 05:05:44+00:00,7,arxiv.org/abs/1612.09438,3
2017-01-02 05:05:23+00:00,7,arxiv.org/abs/1612.09401,4
2017-01-02 05:05:05+00:00,9,arxiv.org/abs/1612.09506,4
2017-01-02 05:04:22+00:00,7,arxiv.org/abs/1612.09328,3
2016-12-31 11:10:27+00:00,0,arxiv.org/abs/1609.07093,57
2016-12-30 01:59:02+00:00,14,arxiv.org/abs/1612.08111,2
2016-12-30 01:58:46+00:00,25,arxiv.org/abs/1612.09030,9
2016-12-30 01:58:29+00:00,23,arxiv.org/abs/1612.09057,10
2016-12-30 01:57:53+00:00,20,arxiv.org/abs/1612.09122,2
2016-12-30 01:57:38+00:00,5,arxiv.org/abs/1612.09134,0
2016-12-30 01:57:16+00:00,7,arxiv.org/abs/1612.09161,1
2016-12-30 01:56:58+00:00,2,arxiv.org/abs/1612.09205,0
2016-12-30 01:56:43+00:00,3,arxiv.org/abs/1612.09007,1
2016-12-30 01:56:04+00:00,9,arxiv.org/abs/1612.08894,2
2016-12-30 01:55:43+00:00,4,arxiv.org/abs/1612.08967,1
2016-12-30 01:55:26+00:00,3,arxiv.org/abs/1612.08994,0
2016-12-30 01:54:44+00:00,10,arxiv.org/abs/1612.08843,4
2016-12-28 20:16:32+00:00,5,arxiv.org/abs/1612.08117,1
2016-12-28 20:15:05+00:00,3,arxiv.org/abs/1612.08153,0
2016-12-28 20:14:41+00:00,6,arxiv.org/abs/1612.08169,2
2016-12-28 20:14:06+00:00,11,arxiv.org/abs/1612.08354,1
2016-12-28 20:13:52+00:00,4,arxiv.org/abs/1612.08375,0
2016-12-28 20:12:49+00:00,2,arxiv.org/abs/1612.08499,2
2016-12-28 20:12:26+00:00,4,arxiv.org/abs/1612.08510,1
2016-12-28 20:12:13+00:00,1,arxiv.org/abs/1612.08537,0
2016-12-28 20:11:55+00:00,5,arxiv.org/abs/1612.08544,0
2016-12-28 20:11:39+00:00,0,arxiv.org/abs/1612.08555,0
2016-12-28 20:11:20+00:00,0,arxiv.org/abs/1612.08606,0
2016-12-28 20:11:00+00:00,5,arxiv.org/abs/1612.08608,1
2016-12-28 20:10:29+00:00,4,arxiv.org/abs/1612.08727,1
2016-12-28 01:48:24+00:00,11,arxiv.org/abs/1612.08185,6
2016-12-28 01:47:09+00:00,16,arxiv.org/abs/1612.08498,4
2016-12-27 18:50:52+00:00,2,arxiv.org/pdf/1612.07630…,0
2016-12-26 02:31:10+00:00,34,arxiv.org/abs/1612.08083,8
2016-12-26 02:30:37+00:00,14,arxiv.org/abs/1612.07899,2
2016-12-26 02:28:50+00:00,15,arxiv.org/abs/1612.07837,8
2016-12-26 02:28:35+00:00,31,arxiv.org/abs/1612.07833,7
2016-12-26 02:28:12+00:00,12,arxiv.org/abs/1612.07976,3
2016-12-26 02:27:59+00:00,14,arxiv.org/abs/1612.07843,7
2016-12-23 02:10:28+00:00,9,arxiv.org/abs/1612.07526,1
2016-12-23 02:07:41+00:00,2,arxiv.org/abs/1612.07401,4
2016-12-23 02:04:02+00:00,6,arxiv.org/abs/1612.07548,2
2016-12-23 02:02:38+00:00,11,arxiv.org/abs/1612.07659,3
2016-12-23 02:02:13+00:00,2,arxiv.org/abs/1612.07360,1
2016-12-23 02:01:06+00:00,2,arxiv.org/abs/1612.07403,0
2016-12-23 01:58:21+00:00,6,arxiv.org/abs/1612.07448,3
2016-12-23 01:54:49+00:00,3,arxiv.org/abs/1612.07486,1
2016-12-23 01:48:26+00:00,1,arxiv.org/abs/1612.07600,0
2016-12-23 01:47:13+00:00,13,arxiv.org/abs/1612.07625,2
2016-12-23 01:44:52+00:00,4,arxiv.org/abs/1612.07695,1
2016-12-23 01:44:31+00:00,10,arxiv.org/abs/1612.07697,3
2016-12-23 01:43:58+00:00,8,arxiv.org/abs/1612.07767,1
2016-12-23 01:41:53+00:00,18,arxiv.org/abs/1612.07771,5
2016-12-22 01:58:33+00:00,8,arxiv.org/abs/1612.07086,1
2016-12-22 01:57:35+00:00,13,arxiv.org/abs/1612.07119,6
2016-12-22 01:54:06+00:00,6,arxiv.org/abs/1612.07182,1
2016-12-22 01:53:13+00:00,6,arxiv.org/abs/1612.06890,5
2016-12-22 01:52:06+00:00,4,arxiv.org/abs/1612.06897,1
2016-12-22 01:51:25+00:00,1,arxiv.org/abs/1612.06915,0
2016-12-22 01:49:55+00:00,16,arxiv.org/abs/1612.07307,3
2016-12-21 04:56:10+00:00,5,arxiv.org/abs/1612.06851,2
2016-12-21 04:55:24+00:00,7,arxiv.org/abs/1612.06530,2
2016-12-21 02:26:40+00:00,9,arxiv.org/abs/1612.06699,2
2016-12-20 02:17:31+00:00,13,arxiv.org/abs/1612.06212,2
2016-12-20 02:16:09+00:00,5,arxiv.org/abs/1612.06246,0
2016-12-20 02:15:53+00:00,8,arxiv.org/abs/1612.06152,1
2016-12-20 02:15:37+00:00,12,arxiv.org/abs/1612.06129,1
2016-12-20 02:14:53+00:00,3,arxiv.org/abs/1612.06070,0
2016-12-20 02:14:28+00:00,3,arxiv.org/abs/1612.06052,0
2016-12-20 02:13:53+00:00,6,arxiv.org/abs/1612.06043,0
2016-12-20 01:56:40+00:00,5,arxiv.org/abs/1612.06340,1
2016-12-20 01:53:09+00:00,11,arxiv.org/abs/1612.05753,3
2016-12-20 01:52:44+00:00,5,arxiv.org/abs/1612.05688,2
2016-12-20 01:51:31+00:00,11,arxiv.org/abs/1612.05708,2
2016-12-20 01:51:11+00:00,7,arxiv.org/abs/1612.06370,2
2016-12-20 01:43:07+00:00,10,arxiv.org/abs/1612.06018,3
2016-12-19 01:55:01+00:00,7,arxiv.org/abs/1612.05628,2
2016-12-19 01:54:44+00:00,11,arxiv.org/abs/1612.05478,6
2016-12-19 01:52:40+00:00,7,arxiv.org/abs/1612.05571,0
2016-12-19 01:51:18+00:00,16,arxiv.org/abs/1612.05596,2
2016-12-19 01:50:26+00:00,11,arxiv.org/abs/1612.05627,1
2016-12-19 01:47:33+00:00,4,arxiv.org/abs/1612.05310,0
2016-12-19 01:46:41+00:00,7,arxiv.org/abs/1612.05360,0
2016-12-19 01:46:27+00:00,6,arxiv.org/abs/1612.05362,0
2016-12-19 01:45:50+00:00,7,arxiv.org/abs/1612.05363,0
2016-12-19 01:40:28+00:00,30,arxiv.org/abs/1612.05424,9
2016-12-19 01:26:35+00:00,8,arxiv.org/abs/1612.05533,4
2016-12-16 02:20:38+00:00,173,arxiv.org/abs/1612.04858,67
2016-12-16 02:20:17+00:00,19,arxiv.org/abs/1612.04844,5
2016-12-16 02:19:15+00:00,11,arxiv.org/abs/1612.04949,2
2016-12-16 02:18:49+00:00,5,arxiv.org/abs/1612.05079,0
2016-12-16 02:18:26+00:00,6,arxiv.org/abs/1612.05054,2
2016-12-16 02:18:03+00:00,4,arxiv.org/abs/1612.05203,0
2016-12-16 02:17:45+00:00,2,arxiv.org/abs/1612.05131,0
2016-12-16 02:17:33+00:00,12,arxiv.org/abs/1612.05251,1
2016-12-16 02:17:15+00:00,9,arxiv.org/abs/1612.05231,0
2016-12-16 02:17:01+00:00,6,arxiv.org/abs/1612.05086,0
2016-12-16 02:16:33+00:00,16,arxiv.org/abs/1612.05159,6
2016-12-15 01:54:14+00:00,8,arxiv.org/abs/1612.04774,0
2016-12-15 01:53:00+00:00,8,arxiv.org/abs/1612.04757,2
2016-12-15 01:52:30+00:00,1,arxiv.org/abs/1612.04759,0
2016-12-15 01:51:32+00:00,2,arxiv.org/abs/1612.04744,1
2016-12-15 01:51:08+00:00,4,arxiv.org/abs/1612.04742,0
2016-12-15 01:49:47+00:00,5,arxiv.org/abs/1612.04732,0
2016-12-15 01:49:31+00:00,5,arxiv.org/abs/1612.04687,1
2016-12-15 01:48:51+00:00,11,arxiv.org/abs/1612.04675,6
2016-12-15 01:47:03+00:00,1,arxiv.org/abs/1612.04609,0
2016-12-15 01:44:28+00:00,9,arxiv.org/abs/1612.04426,2
2016-12-15 01:44:13+00:00,5,arxiv.org/abs/1612.04799,1
2016-12-15 01:43:58+00:00,5,arxiv.org/abs/1609.00116,1
2016-12-15 01:42:53+00:00,4,arxiv.org/abs/1612.04530,1
2016-12-15 01:42:28+00:00,8,arxiv.org/abs/1612.04468,1
2016-12-14 03:03:27+00:00,14,arxiv.org/abs/1612.04010,1
2016-12-14 03:01:32+00:00,7,arxiv.org/abs/1612.03929,0
2016-12-14 03:01:04+00:00,11,arxiv.org/abs/1612.04357,1
2016-12-14 02:58:13+00:00,28,arxiv.org/abs/1612.04021,12
2016-12-14 02:56:19+00:00,16,arxiv.org/abs/1612.04342,4
